timestamp_local,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,cloud_cover,date
2023-01-01 00:00:00,10.9,1.0,1.0,0.0,11.3,17.3,100,2023-01-01
2023-01-01 01:00:00,10.6,1.0,1.0,0.0,7.4,19.8,100,2023-01-01
2023-01-01 02:00:00,10.6,0.1,0.1,0.0,13.1,19.1,76,2023-01-01
2023-01-01 03:00:00,10.4,0.0,0.0,0.0,16.0,24.5,3,2023-01-01
2023-01-01 04:00:00,9.8,0.0,0.0,0.0,16.0,25.2,0,2023-01-01
2023-01-01 05:00:00,9.1,0.0,0.0,0.0,15.8,25.2,61,2023-01-01
2023-01-01 06:00:00,8.6,0.0,0.0,0.0,15.9,26.3,71,2023-01-01
2023-01-01 07:00:00,7.9,0.0,0.0,0.0,13.2,25.2,58,2023-01-01
2023-01-01 08:00:00,6.8,0.0,0.0,0.0,10.5,20.9,76,2023-01-01
2023-01-01 09:00:00,8.0,0.0,0.0,0.0,11.9,19.1,67,2023-01-01
2023-01-01 10:00:00,9.6,0.0,0.0,0.0,15.9,24.8,43,2023-01-01
2023-01-01 11:00:00,10.6,0.0,0.0,0.0,16.1,27.0,85,2023-01-01
2023-01-01 12:00:00,10.9,0.0,0.0,0.0,17.3,30.2,46,2023-01-01
2023-01-01 13:00:00,11.5,0.0,0.0,0.0,16.6,30.2,44,2023-01-01
2023-01-01 14:00:00,11.9,0.0,0.0,0.0,17.4,30.6,4,2023-01-01
2023-01-01 15:00:00,11.9,0.0,0.0,0.0,15.9,30.6,1,2023-01-01
2023-01-01 16:00:00,11.8,0.0,0.0,0.0,12.6,27.7,7,2023-01-01
2023-01-01 17:00:00,10.2,0.0,0.0,0.0,6.1,20.5,2,2023-01-01
2023-01-01 18:00:00,7.0,0.0,0.0,0.0,9.5,12.2,16,2023-01-01
2023-01-01 19:00:00,5.4,0.0,0.0,0.0,9.4,10.8,0,2023-01-01
2023-01-01 20:00:00,4.9,0.0,0.0,0.0,9.5,17.6,1,2023-01-01
2023-01-01 21:00:00,6.2,0.0,0.0,0.0,11.9,18.0,5,2023-01-01
2023-01-01 22:00:00,5.1,0.0,0.0,0.0,7.2,18.4,55,2023-01-01
2023-01-01 23:00:00,5.8,0.0,0.0,0.0,7.0,13.0,100,2023-01-01
2023-01-02 00:00:00,6.2,0.0,0.0,0.0,7.9,11.5,100,2023-01-02
2023-01-02 01:00:00,6.5,0.0,0.0,0.0,5.4,12.6,69,2023-01-02
2023-01-02 02:00:00,5.6,0.0,0.0,0.0,8.0,11.5,77,2023-01-02
2023-01-02 03:00:00,4.6,0.0,0.0,0.0,7.7,11.9,98,2023-01-02
2023-01-02 04:00:00,5.1,0.0,0.0,0.0,7.9,11.9,27,2023-01-02
2023-01-02 05:00:00,4.7,0.0,0.0,0.0,8.7,12.2,19,2023-01-02
2023-01-02 06:00:00,4.6,0.0,0.0,0.0,8.7,12.6,100,2023-01-02
2023-01-02 07:00:00,4.6,0.0,0.0,0.0,7.7,13.0,99,2023-01-02
2023-01-02 08:00:00,5.1,0.0,0.0,0.0,7.7,13.0,99,2023-01-02
2023-01-02 09:00:00,5.8,0.0,0.0,0.0,6.3,11.9,100,2023-01-02
2023-01-02 10:00:00,6.9,0.0,0.0,0.0,7.3,10.8,100,2023-01-02
2023-01-02 11:00:00,8.4,0.0,0.0,0.0,5.8,13.7,100,2023-01-02
2023-01-02 12:00:00,10.0,0.0,0.0,0.0,3.9,12.2,100,2023-01-02
2023-01-02 13:00:00,11.1,0.0,0.0,0.0,2.9,11.5,95,2023-01-02
2023-01-02 14:00:00,12.1,0.0,0.0,0.0,3.4,11.9,94,2023-01-02
2023-01-02 15:00:00,12.6,0.0,0.0,0.0,6.0,13.7,50,2023-01-02
2023-01-02 16:00:00,12.9,0.0,0.0,0.0,9.0,16.2,89,2023-01-02
2023-01-02 17:00:00,11.2,0.0,0.0,0.0,6.5,15.8,100,2023-01-02
2023-01-02 18:00:00,9.4,0.2,0.2,0.0,6.3,11.2,100,2023-01-02
2023-01-02 19:00:00,8.5,0.0,0.0,0.0,6.0,9.7,100,2023-01-02
2023-01-02 20:00:00,7.7,0.0,0.0,0.0,8.0,11.9,49,2023-01-02
2023-01-02 21:00:00,8.9,0.0,0.0,0.0,6.8,10.8,100,2023-01-02
2023-01-02 22:00:00,8.4,0.0,0.0,0.0,6.3,9.7,100,2023-01-02
2023-01-02 23:00:00,8.6,0.3,0.3,0.0,4.5,9.4,100,2023-01-02
2023-01-03 00:00:00,8.2,0.1,0.1,0.0,4.3,5.8,100,2023-01-03
2023-01-03 01:00:00,8.4,0.0,0.0,0.0,5.5,7.2,100,2023-01-03
2023-01-03 02:00:00,8.1,0.0,0.0,0.0,5.6,7.6,100,2023-01-03
2023-01-03 03:00:00,8.1,0.0,0.0,0.0,7.4,10.4,100,2023-01-03
2023-01-03 04:00:00,8.1,0.0,0.0,0.0,8.2,12.2,100,2023-01-03
2023-01-03 05:00:00,8.0,0.0,0.0,0.0,5.6,11.9,100,2023-01-03
2023-01-03 06:00:00,8.1,0.0,0.0,0.0,9.4,14.0,100,2023-01-03
2023-01-03 07:00:00,7.6,0.0,0.0,0.0,5.4,13.7,100,2023-01-03
2023-01-03 08:00:00,6.3,0.0,0.0,0.0,7.5,10.8,100,2023-01-03
2023-01-03 09:00:00,7.9,0.0,0.0,0.0,6.9,10.4,100,2023-01-03
2023-01-03 10:00:00,8.5,1.0,1.0,0.0,8.3,11.5,100,2023-01-03
2023-01-03 11:00:00,9.3,0.2,0.2,0.0,5.5,15.1,100,2023-01-03
2023-01-03 12:00:00,8.9,3.1,3.1,0.0,2.9,21.6,100,2023-01-03
2023-01-03 13:00:00,8.9,2.6,2.6,0.0,7.1,21.2,100,2023-01-03
2023-01-03 14:00:00,9.4,1.0,1.0,0.0,12.5,18.7,100,2023-01-03
2023-01-03 15:00:00,10.2,1.1,1.1,0.0,14.1,21.6,100,2023-01-03
2023-01-03 16:00:00,11.9,0.2,0.2,0.0,19.2,30.2,100,2023-01-03
2023-01-03 17:00:00,12.6,0.0,0.0,0.0,19.4,32.4,100,2023-01-03
2023-01-03 18:00:00,12.9,0.0,0.0,0.0,16.1,30.6,100,2023-01-03
2023-01-03 19:00:00,12.8,0.0,0.0,0.0,14.5,24.8,100,2023-01-03
2023-01-03 20:00:00,10.1,0.0,0.0,0.0,10.5,22.3,100,2023-01-03
2023-01-03 21:00:00,11.4,0.2,0.2,0.0,10.5,15.5,100,2023-01-03
2023-01-03 22:00:00,11.6,0.0,0.0,0.0,13.8,20.9,95,2023-01-03
2023-01-03 23:00:00,11.8,0.0,0.0,0.0,13.2,20.9,100,2023-01-03
2023-01-04 00:00:00,11.9,0.0,0.0,0.0,12.7,21.6,100,2023-01-04
2023-01-04 01:00:00,11.9,0.0,0.0,0.0,13.5,20.2,100,2023-01-04
2023-01-04 02:00:00,12.2,0.1,0.1,0.0,16.6,25.6,100,2023-01-04
2023-01-04 03:00:00,12.4,0.0,0.0,0.0,17.3,27.0,100,2023-01-04
2023-01-04 04:00:00,12.9,0.0,0.0,0.0,18.2,29.2,100,2023-01-04
2023-01-04 05:00:00,12.2,0.0,0.0,0.0,13.5,27.7,100,2023-01-04
2023-01-04 06:00:00,12.3,0.0,0.0,0.0,14.8,22.7,100,2023-01-04
2023-01-04 07:00:00,12.5,0.0,0.0,0.0,15.9,24.8,100,2023-01-04
2023-01-04 08:00:00,10.1,0.0,0.0,0.0,10.4,25.6,100,2023-01-04
2023-01-04 09:00:00,11.9,0.0,0.0,0.0,9.4,15.1,98,2023-01-04
2023-01-04 10:00:00,13.4,0.0,0.0,0.0,14.4,22.0,95,2023-01-04
2023-01-04 11:00:00,14.9,0.0,0.0,0.0,9.8,22.3,100,2023-01-04
2023-01-04 12:00:00,16.2,0.0,0.0,0.0,8.0,18.4,100,2023-01-04
2023-01-04 13:00:00,17.3,0.0,0.0,0.0,8.5,18.4,100,2023-01-04
2023-01-04 14:00:00,18.0,0.0,0.0,0.0,8.4,18.0,100,2023-01-04
2023-01-04 15:00:00,17.2,0.0,0.0,0.0,12.7,22.3,100,2023-01-04
2023-01-04 16:00:00,15.6,0.0,0.0,0.0,9.2,22.3,100,2023-01-04
2023-01-04 17:00:00,14.1,0.0,0.0,0.0,8.1,15.8,100,2023-01-04
2023-01-04 18:00:00,12.6,0.3,0.3,0.0,8.8,14.8,100,2023-01-04
2023-01-04 19:00:00,11.8,0.7,0.7,0.0,9.6,15.1,100,2023-01-04
2023-01-04 20:00:00,9.6,0.9,0.9,0.0,7.0,17.3,100,2023-01-04
2023-01-04 21:00:00,11.4,0.3,0.3,0.0,5.8,15.5,100,2023-01-04
2023-01-04 22:00:00,11.4,0.0,0.0,0.0,4.4,10.1,91,2023-01-04
2023-01-04 23:00:00,11.3,0.0,0.0,0.0,4.0,6.5,100,2023-01-04
2023-01-05 00:00:00,10.8,0.0,0.0,0.0,4.5,7.6,100,2023-01-05
2023-01-05 01:00:00,10.8,0.0,0.0,0.0,3.3,7.2,100,2023-01-05
2023-01-05 02:00:00,11.2,0.0,0.0,0.0,4.3,6.1,100,2023-01-05
2023-01-05 03:00:00,12.6,0.0,0.0,0.0,9.6,14.0,100,2023-01-05
2023-01-05 04:00:00,13.1,0.0,0.0,0.0,9.3,14.4,88,2023-01-05
2023-01-05 05:00:00,12.5,0.0,0.0,0.0,10.9,16.6,60,2023-01-05
2023-01-05 06:00:00,11.5,0.0,0.0,0.0,9.1,16.6,98,2023-01-05
2023-01-05 07:00:00,11.1,0.0,0.0,0.0,8.6,13.7,100,2023-01-05
2023-01-05 08:00:00,7.8,0.0,0.0,0.0,6.7,12.6,94,2023-01-05
2023-01-05 09:00:00,8.4,0.0,0.0,0.0,12.1,17.6,100,2023-01-05
2023-01-05 10:00:00,8.6,0.0,0.0,0.0,9.4,18.4,100,2023-01-05
2023-01-05 11:00:00,9.3,0.0,0.0,0.0,10.1,19.8,100,2023-01-05
2023-01-05 12:00:00,10.5,0.0,0.0,0.0,7.9,19.8,100,2023-01-05
2023-01-05 13:00:00,11.2,0.0,0.0,0.0,7.4,17.6,100,2023-01-05
2023-01-05 14:00:00,11.4,0.0,0.0,0.0,8.1,17.3,100,2023-01-05
2023-01-05 15:00:00,10.6,0.0,0.0,0.0,9.9,18.0,100,2023-01-05
2023-01-05 16:00:00,10.1,0.0,0.0,0.0,11.8,20.5,82,2023-01-05
2023-01-05 17:00:00,9.8,0.0,0.0,0.0,9.6,20.5,100,2023-01-05
2023-01-05 18:00:00,9.3,0.0,0.0,0.0,7.2,16.2,100,2023-01-05
2023-01-05 19:00:00,8.9,0.0,0.0,0.0,10.7,15.8,100,2023-01-05
2023-01-05 20:00:00,7.4,0.0,0.0,0.0,5.4,16.6,100,2023-01-05
2023-01-05 21:00:00,8.2,0.0,0.0,0.0,6.8,11.9,100,2023-01-05
2023-01-05 22:00:00,8.0,0.0,0.0,0.0,5.2,11.2,100,2023-01-05
2023-01-05 23:00:00,7.9,0.0,0.0,0.0,7.2,10.8,100,2023-01-05
2023-01-06 00:00:00,7.7,0.0,0.0,0.0,9.9,15.1,100,2023-01-06
2023-01-06 01:00:00,7.1,0.1,0.1,0.0,10.8,18.0,100,2023-01-06
2023-01-06 02:00:00,6.6,0.4,0.4,0.0,9.2,16.9,100,2023-01-06
2023-01-06 03:00:00,6.2,1.3,1.3,0.0,9.1,14.8,100,2023-01-06
2023-01-06 04:00:00,6.1,1.2,1.2,0.0,9.8,15.8,100,2023-01-06
2023-01-06 05:00:00,5.9,1.6,1.6,0.0,7.6,14.8,100,2023-01-06
2023-01-06 06:00:00,5.4,1.3,1.3,0.0,11.2,18.0,100,2023-01-06
2023-01-06 07:00:00,4.9,0.0,0.0,0.0,8.4,18.0,100,2023-01-06
2023-01-06 08:00:00,5.2,0.3,0.3,0.0,5.4,14.0,100,2023-01-06
2023-01-06 09:00:00,5.8,0.2,0.2,0.0,5.5,9.7,100,2023-01-06
2023-01-06 10:00:00,6.2,0.4,0.4,0.0,5.5,11.9,100,2023-01-06
2023-01-06 11:00:00,6.6,0.1,0.1,0.0,2.1,10.1,100,2023-01-06
2023-01-06 12:00:00,6.9,0.6,0.6,0.0,6.6,12.6,100,2023-01-06
2023-01-06 13:00:00,7.8,0.1,0.1,0.0,8.1,17.6,100,2023-01-06
2023-01-06 14:00:00,7.4,1.9,1.9,0.0,13.6,24.1,80,2023-01-06
2023-01-06 15:00:00,7.9,0.1,0.1,0.0,8.9,23.4,80,2023-01-06
2023-01-06 16:00:00,8.7,0.0,0.0,0.0,12.0,22.0,23,2023-01-06
2023-01-06 17:00:00,8.1,0.0,0.0,0.0,9.2,23.0,10,2023-01-06
2023-01-06 18:00:00,6.1,0.0,0.0,0.0,9.7,14.4,10,2023-01-06
2023-01-06 19:00:00,5.2,0.0,0.0,0.0,12.1,19.1,9,2023-01-06
2023-01-06 20:00:00,5.0,0.0,0.0,0.0,11.9,19.8,0,2023-01-06
2023-01-06 21:00:00,5.0,0.0,0.0,0.0,15.7,24.5,30,2023-01-06
2023-01-06 22:00:00,4.0,0.0,0.0,0.0,16.3,25.9,41,2023-01-06
2023-01-06 23:00:00,3.3,0.0,0.0,0.0,15.0,25.9,15,2023-01-06
2023-01-07 00:00:00,2.5,0.0,0.0,0.0,14.0,24.1,1,2023-01-07
2023-01-07 01:00:00,2.0,0.0,0.0,0.0,12.8,22.3,1,2023-01-07
2023-01-07 02:00:00,1.5,0.0,0.0,0.0,12.4,20.5,5,2023-01-07
2023-01-07 03:00:00,1.1,0.0,0.0,0.0,11.3,19.8,0,2023-01-07
2023-01-07 04:00:00,0.9,0.0,0.0,0.0,10.8,18.0,0,2023-01-07
2023-01-07 05:00:00,0.6,0.0,0.0,0.0,11.6,18.7,0,2023-01-07
2023-01-07 06:00:00,0.5,0.0,0.0,0.0,12.1,19.4,34,2023-01-07
2023-01-07 07:00:00,0.6,0.0,0.0,0.0,11.3,19.4,85,2023-01-07
2023-01-07 08:00:00,1.8,0.0,0.0,0.0,9.5,19.1,97,2023-01-07
2023-01-07 09:00:00,3.0,0.0,0.0,0.0,13.4,20.5,100,2023-01-07
2023-01-07 10:00:00,3.6,0.0,0.0,0.0,12.3,22.0,100,2023-01-07
2023-01-07 11:00:00,4.4,0.0,0.0,0.0,12.3,21.6,100,2023-01-07
2023-01-07 12:00:00,5.8,0.0,0.0,0.0,13.0,24.1,59,2023-01-07
2023-01-07 13:00:00,7.1,0.0,0.0,0.0,14.7,27.4,16,2023-01-07
2023-01-07 14:00:00,8.1,0.0,0.0,0.0,17.6,31.3,26,2023-01-07
2023-01-07 15:00:00,8.2,0.0,0.0,0.0,19.7,33.8,91,2023-01-07
2023-01-07 16:00:00,7.8,0.0,0.0,0.0,20.2,34.9,94,2023-01-07
2023-01-07 17:00:00,7.1,0.0,0.0,0.0,17.6,32.8,99,2023-01-07
2023-01-07 18:00:00,5.9,0.0,0.0,0.0,15.9,27.7,58,2023-01-07
2023-01-07 19:00:00,4.4,0.0,0.0,0.0,9.4,25.2,100,2023-01-07
2023-01-07 20:00:00,3.9,0.0,0.0,0.0,11.6,18.0,96,2023-01-07
2023-01-07 21:00:00,3.4,0.0,0.0,0.0,12.2,19.4,1,2023-01-07
2023-01-07 22:00:00,2.5,0.0,0.0,0.0,10.9,19.1,29,2023-01-07
2023-01-07 23:00:00,2.2,0.0,0.0,0.0,11.5,18.4,12,2023-01-07
2023-01-08 00:00:00,2.0,0.0,0.0,0.0,12.5,20.2,4,2023-01-08
2023-01-08 01:00:00,1.5,0.0,0.0,0.0,11.6,20.5,0,2023-01-08
2023-01-08 02:00:00,1.1,0.0,0.0,0.0,11.2,18.7,0,2023-01-08
2023-01-08 03:00:00,0.8,0.0,0.0,0.0,13.7,21.6,0,2023-01-08
2023-01-08 04:00:00,0.2,0.0,0.0,0.0,13.6,22.0,0,2023-01-08
2023-01-08 05:00:00,-0.4,0.0,0.0,0.0,11.3,22.0,0,2023-01-08
2023-01-08 06:00:00,-1.5,0.0,0.0,0.0,8.0,18.4,0,2023-01-08
2023-01-08 07:00:00,-2.3,0.0,0.0,0.0,6.8,13.3,0,2023-01-08
2023-01-08 08:00:00,-0.9,0.0,0.0,0.0,7.9,11.5,0,2023-01-08
2023-01-08 09:00:00,-0.6,0.0,0.0,0.0,5.9,12.2,0,2023-01-08
2023-01-08 10:00:00,0.8,0.0,0.0,0.0,7.4,14.4,0,2023-01-08
2023-01-08 11:00:00,1.8,0.0,0.0,0.0,8.6,18.7,0,2023-01-08
2023-01-08 12:00:00,2.8,0.0,0.0,0.0,6.3,19.4,0,2023-01-08
2023-01-08 13:00:00,3.5,0.0,0.0,0.0,5.6,16.6,51,2023-01-08
2023-01-08 14:00:00,4.0,0.0,0.0,0.0,1.8,16.9,100,2023-01-08
2023-01-08 15:00:00,4.2,0.0,0.0,0.0,7.2,16.6,100,2023-01-08
2023-01-08 16:00:00,4.0,0.0,0.0,0.0,8.7,17.3,100,2023-01-08
2023-01-08 17:00:00,3.2,0.0,0.0,0.0,8.0,16.9,100,2023-01-08
2023-01-08 18:00:00,1.4,0.0,0.0,0.0,7.6,12.6,100,2023-01-08
2023-01-08 19:00:00,1.2,0.0,0.0,0.0,9.2,14.8,90,2023-01-08
2023-01-08 20:00:00,1.7,0.0,0.0,0.0,9.1,15.8,2,2023-01-08
2023-01-08 21:00:00,0.9,0.0,0.0,0.0,7.3,14.4,100,2023-01-08
2023-01-08 22:00:00,1.5,0.0,0.0,0.0,9.4,14.4,100,2023-01-08
2023-01-08 23:00:00,1.5,0.0,0.0,0.0,10.5,18.0,100,2023-01-08
2023-01-09 00:00:00,1.6,0.0,0.0,0.0,8.6,16.9,100,2023-01-09
2023-01-09 01:00:00,2.2,0.0,0.0,0.0,9.6,17.3,100,2023-01-09
2023-01-09 02:00:00,2.5,0.0,0.0,0.0,7.9,15.5,100,2023-01-09
2023-01-09 03:00:00,2.5,0.1,0.1,0.0,6.9,13.0,100,2023-01-09
2023-01-09 04:00:00,2.0,0.5,0.4,0.07,5.8,11.2,100,2023-01-09
2023-01-09 05:00:00,1.8,0.3,0.3,0.0,3.3,8.6,100,2023-01-09
2023-01-09 06:00:00,1.6,0.5,0.3,0.14,3.4,6.8,100,2023-01-09
2023-01-09 07:00:00,1.8,0.1,0.1,0.0,3.3,7.9,100,2023-01-09
2023-01-09 08:00:00,2.0,0.0,0.0,0.0,1.6,6.1,28,2023-01-09
2023-01-09 09:00:00,1.8,0.0,0.0,0.0,5.0,7.6,29,2023-01-09
2023-01-09 10:00:00,2.8,0.0,0.0,0.0,7.6,14.4,100,2023-01-09
2023-01-09 11:00:00,3.3,0.0,0.0,0.0,6.8,15.1,69,2023-01-09
2023-01-09 12:00:00,4.8,0.0,0.0,0.0,12.4,24.1,0,2023-01-09
2023-01-09 13:00:00,5.9,0.0,0.0,0.0,13.7,25.6,0,2023-01-09
2023-01-09 14:00:00,6.8,0.0,0.0,0.0,16.5,29.9,0,2023-01-09
2023-01-09 15:00:00,7.2,0.0,0.0,0.0,17.7,31.0,0,2023-01-09
2023-01-09 16:00:00,7.1,0.0,0.0,0.0,17.9,31.7,0,2023-01-09
2023-01-09 17:00:00,6.0,0.0,0.0,0.0,14.9,30.2,0,2023-01-09
2023-01-09 18:00:00,3.9,0.0,0.0,0.0,12.3,23.8,0,2023-01-09
2023-01-09 19:00:00,2.5,0.0,0.0,0.0,11.4,19.8,0,2023-01-09
2023-01-09 20:00:00,1.6,0.0,0.0,0.0,10.7,19.1,0,2023-01-09
2023-01-09 21:00:00,1.1,0.0,0.0,0.0,8.6,16.9,0,2023-01-09
2023-01-09 22:00:00,0.8,0.0,0.0,0.0,9.4,14.8,0,2023-01-09
2023-01-09 23:00:00,0.9,0.0,0.0,0.0,11.9,18.7,0,2023-01-09
2023-01-10 00:00:00,1.2,0.0,0.0,0.0,14.6,23.0,0,2023-01-10
2023-01-10 01:00:00,0.9,0.0,0.0,0.0,12.7,23.4,0,2023-01-10
2023-01-10 02:00:00,0.3,0.0,0.0,0.0,11.2,20.5,6,2023-01-10
2023-01-10 03:00:00,0.2,0.0,0.0,0.0,11.4,18.4,23,2023-01-10
2023-01-10 04:00:00,0.1,0.0,0.0,0.0,10.1,18.4,98,2023-01-10
2023-01-10 05:00:00,0.3,0.0,0.0,0.0,10.1,16.9,59,2023-01-10
2023-01-10 06:00:00,0.3,0.0,0.0,0.0,10.8,17.6,84,2023-01-10
2023-01-10 07:00:00,0.3,0.0,0.0,0.0,8.4,17.6,72,2023-01-10
2023-01-10 08:00:00,0.3,0.0,0.0,0.0,5.8,14.0,97,2023-01-10
2023-01-10 09:00:00,1.5,0.0,0.0,0.0,8.8,13.3,100,2023-01-10
2023-01-10 10:00:00,2.7,0.0,0.0,0.0,8.1,15.8,100,2023-01-10
2023-01-10 11:00:00,3.9,0.0,0.0,0.0,8.9,17.3,94,2023-01-10
2023-01-10 12:00:00,5.2,0.0,0.0,0.0,11.1,20.9,100,2023-01-10
2023-01-10 13:00:00,5.8,0.0,0.0,0.0,13.3,24.8,100,2023-01-10
2023-01-10 14:00:00,6.2,0.0,0.0,0.0,14.3,25.9,100,2023-01-10
2023-01-10 15:00:00,6.3,0.0,0.0,0.0,14.2,26.3,100,2023-01-10
2023-01-10 16:00:00,6.1,0.0,0.0,0.0,12.0,25.2,100,2023-01-10
2023-01-10 17:00:00,5.7,0.0,0.0,0.0,8.1,20.5,100,2023-01-10
2023-01-10 18:00:00,4.4,0.0,0.0,0.0,5.9,12.6,100,2023-01-10
2023-01-10 19:00:00,4.1,0.0,0.0,0.0,7.4,11.2,100,2023-01-10
2023-01-10 20:00:00,2.9,0.0,0.0,0.0,9.6,12.6,100,2023-01-10
2023-01-10 21:00:00,3.0,0.0,0.0,0.0,9.2,16.6,100,2023-01-10
2023-01-10 22:00:00,1.8,0.0,0.0,0.0,5.9,14.4,100,2023-01-10
2023-01-10 23:00:00,1.0,0.0,0.0,0.0,5.9,9.7,100,2023-01-10
2023-01-11 00:00:00,1.0,0.0,0.0,0.0,7.3,11.9,96,2023-01-11
2023-01-11 01:00:00,0.7,0.0,0.0,0.0,9.1,14.0,99,2023-01-11
2023-01-11 02:00:00,0.7,0.0,0.0,0.0,11.9,18.7,92,2023-01-11
2023-01-11 03:00:00,-0.3,0.0,0.0,0.0,11.9,19.4,4,2023-01-11
2023-01-11 04:00:00,-1.1,0.0,0.0,0.0,10.1,19.8,56,2023-01-11
2023-01-11 05:00:00,-1.1,0.0,0.0,0.0,11.7,19.1,99,2023-01-11
2023-01-11 06:00:00,-0.8,0.0,0.0,0.0,13.5,21.6,100,2023-01-11
2023-01-11 07:00:00,-1.0,0.0,0.0,0.0,13.8,22.7,16,2023-01-11
2023-01-11 08:00:00,-0.4,0.0,0.0,0.0,10.0,22.0,66,2023-01-11
2023-01-11 09:00:00,-0.3,0.0,0.0,0.0,8.7,15.8,71,2023-01-11
2023-01-11 10:00:00,0.7,0.0,0.0,0.0,9.4,17.6,87,2023-01-11
2023-01-11 11:00:00,1.9,0.0,0.0,0.0,9.2,19.1,93,2023-01-11
2023-01-11 12:00:00,2.7,0.0,0.0,0.0,10.2,21.2,100,2023-01-11
2023-01-11 13:00:00,3.5,0.0,0.0,0.0,8.5,21.2,100,2023-01-11
2023-01-11 14:00:00,3.8,0.0,0.0,0.0,9.0,19.8,100,2023-01-11
2023-01-11 15:00:00,3.9,0.0,0.0,0.0,9.4,19.8,100,2023-01-11
2023-01-11 16:00:00,3.8,0.0,0.0,0.0,8.0,19.4,100,2023-01-11
2023-01-11 17:00:00,3.2,0.0,0.0,0.0,7.0,16.2,100,2023-01-11
2023-01-11 18:00:00,1.8,0.0,0.0,0.0,6.7,11.5,100,2023-01-11
2023-01-11 19:00:00,1.1,0.0,0.0,0.0,7.1,13.0,100,2023-01-11
2023-01-11 20:00:00,0.8,0.0,0.0,0.0,9.9,11.9,100,2023-01-11
2023-01-11 21:00:00,0.9,0.0,0.0,0.0,10.1,15.8,99,2023-01-11
2023-01-11 22:00:00,0.3,0.0,0.0,0.0,8.4,16.2,23,2023-01-11
2023-01-11 23:00:00,-0.3,0.0,0.0,0.0,8.0,13.7,92,2023-01-11
2023-01-12 00:00:00,-0.4,0.0,0.0,0.0,8.3,13.3,54,2023-01-12
2023-01-12 01:00:00,-0.6,0.0,0.0,0.0,9.4,14.8,45,2023-01-12
2023-01-12 02:00:00,-0.5,0.0,0.0,0.0,9.8,15.5,57,2023-01-12
2023-01-12 03:00:00,0.2,0.0,0.0,0.0,9.6,16.6,63,2023-01-12
2023-01-12 04:00:00,0.2,0.0,0.0,0.0,9.7,15.8,16,2023-01-12
2023-01-12 05:00:00,0.2,0.0,0.0,0.0,8.2,15.8,97,2023-01-12
2023-01-12 06:00:00,1.0,0.0,0.0,0.0,10.5,16.2,100,2023-01-12
2023-01-12 07:00:00,2.8,0.1,0.1,0.0,11.5,19.8,100,2023-01-12
2023-01-12 08:00:00,2.9,0.1,0.1,0.0,8.6,18.0,100,2023-01-12
2023-01-12 09:00:00,3.8,0.4,0.4,0.0,9.9,16.6,100,2023-01-12
2023-01-12 10:00:00,4.7,0.3,0.3,0.0,13.0,20.2,100,2023-01-12
2023-01-12 11:00:00,5.7,0.4,0.4,0.0,12.1,20.5,100,2023-01-12
2023-01-12 12:00:00,6.8,0.2,0.2,0.0,12.6,20.2,100,2023-01-12
2023-01-12 13:00:00,7.0,0.1,0.1,0.0,12.3,20.9,100,2023-01-12
2023-01-12 14:00:00,9.0,0.0,0.0,0.0,16.0,25.6,100,2023-01-12
2023-01-12 15:00:00,9.4,0.0,0.0,0.0,19.2,29.5,100,2023-01-12
2023-01-12 16:00:00,9.4,0.0,0.0,0.0,20.5,31.7,100,2023-01-12
2023-01-12 17:00:00,9.6,0.0,0.0,0.0,21.0,33.5,100,2023-01-12
2023-01-12 18:00:00,9.1,0.2,0.2,0.0,20.4,33.1,100,2023-01-12
2023-01-12 19:00:00,8.9,2.3,2.3,0.0,16.3,31.7,100,2023-01-12
2023-01-12 20:00:00,8.7,0.3,0.3,0.0,16.4,27.4,100,2023-01-12
2023-01-12 21:00:00,9.6,6.1,6.1,0.0,7.1,32.8,100,2023-01-12
2023-01-12 22:00:00,9.3,0.6,0.6,0.0,6.6,24.5,100,2023-01-12
2023-01-12 23:00:00,9.8,0.8,0.8,0.0,10.5,13.0,100,2023-01-12
2023-01-13 00:00:00,10.7,0.2,0.2,0.0,15.5,26.6,100,2023-01-13
2023-01-13 01:00:00,10.8,0.0,0.0,0.0,15.5,24.5,100,2023-01-13
2023-01-13 02:00:00,12.2,0.0,0.0,0.0,27.1,41.0,100,2023-01-13
2023-01-13 03:00:00,11.8,0.2,0.2,0.0,26.3,46.1,100,2023-01-13
2023-01-13 04:00:00,11.9,0.1,0.1,0.0,26.1,43.9,100,2023-01-13
2023-01-13 05:00:00,11.3,0.2,0.2,0.0,21.6,44.6,100,2023-01-13
2023-01-13 06:00:00,11.6,0.0,0.0,0.0,22.0,35.6,100,2023-01-13
2023-01-13 07:00:00,11.2,0.0,0.0,0.0,23.9,37.4,100,2023-01-13
2023-01-13 08:00:00,10.2,0.1,0.1,0.0,17.1,37.8,100,2023-01-13
2023-01-13 09:00:00,11.2,0.4,0.4,0.0,17.1,31.3,100,2023-01-13
2023-01-13 10:00:00,10.9,0.2,0.2,0.0,15.3,28.4,100,2023-01-13
2023-01-13 11:00:00,12.1,0.0,0.0,0.0,20.1,32.0,100,2023-01-13
2023-01-13 12:00:00,12.6,0.0,0.0,0.0,18.4,32.4,100,2023-01-13
2023-01-13 13:00:00,12.4,0.1,0.1,0.0,17.4,30.2,100,2023-01-13
